flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,max_parse_tree_depth,mean_ents_per_sentence,total_ents,total_chars,total_words,chars_per_word,total_sentences,words_per_sentence,nonstop_word_count,nonstop_char_count,nonstop_token_proportion,not_dale_chall_count,syllable_count,polysyllable_count,nonspace_char_count,adj,adp,adv,aux,conj,cconj,det,intj,noun,num,part,pron,propn,punct,sconj,sym,verb,x,space,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space
34.46,17.7,19.6,11.16,23.5,9.56,42,32.5,22.17,20.0,1.3195876288659794,11,7.333333333333333,22,1046,179,5.843575418994414,6,29.833333333333332,1.5714285714285714,10.682539682539682,0.5129533678756477,55,257,17,867,8,23,4,9,0,4,30,0,22,9,3,5,32,14,9,0,21,0,1,1.14,3.29,0.57,1.29,0.0,0.57,4.29,0.0,3.14,1.29,0.43,0.71,4.57,1.43,1.29,0.0,3.0,0.0,0.71
58.32,12.8,10.4,11.55,12.9,8.23,43,12.6,12.69,13.0,1.4490740740740742,13,2.5,20,1172,191,6.136125654450262,10,19.1,1.5970149253731343,11.149253731343284,0.49537037037037035,57,275,18,981,14,26,12,12,0,11,30,0,33,2,2,0,24,25,4,0,21,0,1,1.27,2.36,1.09,1.09,0.0,1.0,2.73,0.0,3.0,0.18,0.18,0.0,2.18,1.45,0.36,0.0,1.91,0.0,0.82
38.05,16.3,14.1,12.13,14.8,9.26,48,12.166666666666666,17.28,15.0,1.5637254901960784,10,1.7142857142857142,12,1066,170,6.270588235294118,11,15.454545454545455,1.646153846153846,11.461538461538462,0.5404040404040404,60,269,27,897,11,30,4,7,0,3,31,0,49,7,0,1,10,30,2,0,17,0,0,0.92,2.5,0.33,0.58,0.0,0.25,2.58,0.0,4.08,0.58,0.0,0.08,0.83,1.92,0.17,0.0,1.42,0.0,0.75
58.82,13.0,10.2,10.56,11.8,8.66,42,12.8,13.38,13.0,1.318435754189944,10,1.5,12,975,166,5.873493975903615,8,20.75,1.5423728813559323,10.152542372881356,0.5055555555555555,48,239,16,810,19,19,14,9,0,9,21,0,21,0,2,13,10,17,2,0,24,0,0,2.38,2.38,1.75,1.12,0.0,1.12,2.62,0.0,2.62,0.0,0.25,1.62,1.25,1.38,0.25,0.0,3.0,0.0,0.62
48.47,15.0,14.2,9.99,15.9,8.06,34,12.4,15.84,16.0,1.424390243902439,9,2.8333333333333335,17,1060,186,5.698924731182796,6,31.0,1.5625,10.203125,0.4854368932038835,40,262,16,875,10,25,2,14,0,8,30,0,30,2,6,10,38,19,2,0,10,0,0,1.43,3.57,0.29,2.0,0.0,1.14,4.29,0.0,4.29,0.29,0.86,1.43,5.43,1.86,0.29,0.0,1.43,0.0,0.71
63.73,12.5,10.4,9.58,12.5,8.3,32,12.0,13.01,13.0,1.4567901234567902,12,0.5,3,831,146,5.691780821917808,6,24.333333333333332,1.392156862745098,9.196078431372548,0.4382716049382716,36,200,9,685,12,16,11,8,0,9,25,0,26,0,4,10,4,16,1,0,20,0,0,1.71,2.29,1.57,1.14,0.0,1.29,3.57,0.0,3.71,0.0,0.57,1.43,0.57,1.43,0.14,0.0,2.86,0.0,0.86
37.68,17.3,16.3,12.49,19.2,9.24,50,22.0,19.32,17.0,1.3495575221238938,9,0.16666666666666666,1,1231,200,6.155,6,33.333333333333336,1.5352112676056338,10.887323943661972,0.4801762114537445,56,310,29,1032,14,30,11,10,0,10,30,0,48,0,12,6,2,23,5,0,26,0,2,2.0,4.29,1.57,1.43,0.0,1.43,4.29,0.0,6.86,0.0,1.71,0.86,0.29,2.43,0.71,0.0,3.71,0.0,0.71
56.79,11.2,11.0,9.35,11.8,6.94,25,8.833333333333334,11.54,12.0,0.8653846153846154,5,1.5,12,1036,182,5.6923076923076925,10,18.2,1.6923076923076923,9.861538461538462,0.5311004784688995,23,243,14,854,15,16,15,10,0,8,25,0,27,0,3,21,9,27,5,0,28,0,0,1.36,1.45,1.36,0.91,0.0,0.73,2.27,0.0,2.45,0.0,0.27,1.91,0.82,1.55,0.45,0.0,2.55,0.0,0.82
54.73,12.7,9.7,10.15,9.6,6.72,26,9.0,9.91,10.0,1.161137440758294,7,1.2,12,1069,175,6.1085714285714285,11,15.909090909090908,1.4545454545454546,10.196969696969697,0.4824120603015075,35,264,25,895,17,30,5,10,0,6,30,0,48,4,2,11,4,31,0,0,15,0,0,1.42,2.5,0.42,0.83,0.0,0.5,2.5,0.0,4.0,0.33,0.17,0.92,0.33,1.67,0.0,0.0,1.25,0.0,0.75
31.48,16.9,18.7,11.96,21.9,9.44,48,63.0,20.23,12.0,1.3080357142857142,9,2.4285714285714284,17,1199,197,6.086294416243655,8,24.625,1.6712328767123288,11.027397260273972,0.5398230088495575,58,308,24,1003,10,32,3,6,0,5,38,0,41,9,4,2,13,29,5,0,29,0,0,1.11,3.56,0.33,0.67,0.0,0.56,4.22,0.0,4.56,1.0,0.44,0.22,1.44,2.44,0.56,0.0,3.22,0.0,0.56
72.9,10.1,9.0,8.36,11.2,6.73,23,19.333333333333332,11.56,9.0,1.0239234449760766,10,1.875,15,1034,188,5.5,8,23.5,1.6,9.415384615384616,0.5,33,238,10,847,19,19,18,13,0,8,27,0,33,3,3,9,9,21,6,0,22,0,1,2.22,2.11,1.89,1.44,0.0,0.89,3.0,0.0,3.67,0.33,0.33,1.0,1.0,1.44,0.67,0.0,2.44,0.0,0.78
54.97,13.9,11.7,10.91,13.7,8.53,40,12.4,14.72,14.0,1.380710659898477,12,0.8571428571428571,6,1021,172,5.936046511627907,7,24.571428571428573,1.5084745762711864,10.59322033898305,0.46113989637305697,44,254,19,849,13,20,6,12,0,6,28,0,36,2,10,10,5,22,6,0,21,0,0,1.62,2.5,0.75,1.5,0.0,0.75,3.5,0.0,4.5,0.25,1.25,1.25,0.62,1.88,0.75,0.0,2.62,0.0,0.88
67.22,8.8,11.1,7.32,13.0,7.14,19,13.75,12.5,13.0,1.0909090909090908,8,0.5,3,779,145,5.372413793103449,7,20.714285714285715,1.4509803921568627,8.333333333333334,0.4228571428571429,15,186,5,635,7,19,10,8,0,5,30,0,30,0,4,10,7,29,1,0,17,0,1,1.17,3.17,1.67,1.33,0.0,0.83,5.0,0.0,5.0,0.0,0.67,1.67,1.17,4.0,0.17,0.0,2.83,0.0,0.67
88.97,6.1,4.8,6.49,6.6,5.77,15,5.375,6.89,6.0,1.0613207547169812,8,1.1666666666666667,14,945,176,5.369318181818182,12,14.666666666666666,1.5507246376811594,8.028985507246377,0.5071090047393365,18,203,3,770,12,20,10,4,0,16,24,0,27,3,4,12,10,35,2,0,34,0,2,1.0,1.67,0.83,0.33,0.0,1.33,2.0,0.0,2.25,0.25,0.33,1.0,0.83,2.0,0.17,0.0,2.83,0.0,0.83
75.44,9.2,8.0,6.15,8.5,6.27,17,7.142857142857142,10.1,7.0,1.2736842105263158,10,0.7777777777777778,7,872,167,5.221556886227545,9,18.555555555555557,1.6140350877192982,8.842105263157896,0.48936170212765956,17,201,5,706,10,23,9,11,0,3,31,1,37,4,5,8,3,23,5,0,19,0,0,1.0,2.3,0.9,1.1,0.0,0.3,3.1,0.1,3.7,0.4,0.5,0.8,0.3,1.4,0.5,0.0,1.9,0.0,0.7
76.15,7.4,7.7,7.95,9.8,6.62,23,12.75,9.03,8.0,1.0981308411214954,7,0.4,4,1013,183,5.53551912568306,11,16.636363636363637,1.6470588235294117,9.117647058823529,0.5258215962441315,20,224,4,831,12,27,7,6,0,8,33,0,39,1,5,13,5,26,5,0,28,0,2,1.17,2.25,0.5,0.5,0.0,0.67,2.75,0.0,3.25,0.08,0.42,1.08,0.42,1.25,0.42,0.0,2.25,0.0,0.83
65.19,7.8,11.9,8.95,15.2,7.13,23,9.0,13.34,9.0,1.1285714285714286,9,1.0,6,1037,185,5.605405405405405,6,30.833333333333332,1.4848484848484849,8.787878787878787,0.46445497630331756,30,228,3,853,18,21,12,8,0,12,38,0,49,2,1,6,4,23,2,0,15,0,0,2.57,3.0,1.71,1.14,0.0,1.71,5.43,0.0,7.0,0.29,0.14,0.86,0.57,2.43,0.29,0.0,2.14,0.0,0.71
61.74,12.0,13.2,8.48,16.5,7.91,28,14.25,15.92,8.0,1.15,8,1.0,6,945,170,5.5588235294117645,6,28.333333333333332,1.9019607843137254,11.411764705882353,0.5025906735751295,22,221,11,776,11,17,7,10,0,7,32,1,43,3,7,10,0,25,4,0,24,0,1,1.83,2.83,1.17,1.67,0.0,1.17,5.33,0.17,7.17,0.5,1.17,1.67,0.0,3.33,0.67,0.0,4.0,0.0,0.67
73.1,10.7,8.9,8.13,10.8,6.74,23,11.4,11.5,11.0,1.070754716981132,9,2.142857142857143,15,1022,187,5.46524064171123,8,23.375,1.4411764705882353,8.514705882352942,0.460093896713615,21,238,11,835,19,13,19,10,0,16,21,0,30,7,5,13,6,25,8,0,21,0,1,2.11,1.44,2.0,1.11,0.0,1.89,2.33,0.0,3.22,0.78,0.56,1.44,0.78,1.89,0.89,0.0,2.33,0.0,0.78
67.89,11.2,8.8,10.91,11.8,7.85,37,10.166666666666666,11.38,11.0,1.3147208121827412,10,0.5555555555555556,5,1082,182,5.945054945054945,9,20.22222222222222,1.4761904761904763,10.142857142857142,0.4696969696969697,35,249,12,901,10,22,12,15,0,4,30,0,38,0,6,11,6,16,4,0,24,0,1,1.0,2.2,1.2,1.5,0.0,0.4,3.0,0.0,3.8,0.0,0.6,1.1,0.6,0.7,0.4,0.0,2.4,0.0,0.8
68.3,10.5,8.7,9.46,10.5,7.72,35,11.6,10.39,11.0,1.2233502538071066,9,1.9,19,1017,177,5.745762711864407,12,14.75,1.8305084745762712,11.559322033898304,0.5595854922279793,54,237,10,842,14,24,6,8,0,7,28,0,25,1,3,5,41,17,0,0,16,0,0,1.08,1.85,0.38,0.62,0.0,0.54,2.15,0.0,1.92,0.08,0.23,0.38,3.23,0.62,0.0,0.0,1.23,0.0,0.85
31.25,17.5,22.9,11.1,29.6,9.79,36,55.0,26.78,23.0,1.4129353233830846,11,3.2,16,1004,168,5.976190476190476,6,28.0,1.7540983606557377,10.78688524590164,0.5373134328358209,40,228,14,836,16,21,7,7,0,8,23,0,32,0,3,7,18,33,6,0,23,0,0,2.29,3.0,1.0,1.0,0.0,1.14,3.29,0.0,4.57,0.0,0.43,1.0,2.57,3.86,0.86,0.0,3.29,0.0,0.43
36.67,13.0,22.9,9.13,29.4,8.53,22,27.0,25.07,9.0,0.9469026548672567,8,0.8,4,1003,178,5.634831460674158,6,29.666666666666668,1.7903225806451613,10.0,0.5068493150684932,14,220,6,825,9,22,9,10,0,5,26,0,38,1,6,18,5,37,7,0,28,0,7,1.8,4.4,1.8,2.0,0.0,1.0,5.2,0.0,7.6,0.2,1.2,3.6,1.0,6.8,1.4,0.0,5.6,0.0,1.6
62.55,11.2,12.9,7.61,15.4,7.09,19,20.0,15.18,8.0,1.5183246073298429,12,1.0,5,899,168,5.351190476190476,6,28.0,1.3620689655172413,8.39655172413793,0.42105263157894735,20,207,9,731,15,26,9,15,0,9,28,0,30,1,3,10,7,23,3,0,13,0,2,2.14,3.71,1.29,2.14,0.0,1.29,4.0,0.0,4.29,0.14,0.43,1.43,1.0,2.43,0.43,0.0,1.86,0.0,0.71
75.13,11.8,8.1,6.62,9.0,7.01,22,12.0,11.76,12.0,1.1597633136094674,8,1.2857142857142858,9,788,150,5.253333333333333,7,21.428571428571427,1.3461538461538463,7.826923076923077,0.4176470588235294,27,191,9,639,8,16,8,17,0,2,23,0,21,3,6,14,8,19,8,0,17,0,0,1.0,2.0,1.0,2.12,0.0,0.25,2.88,0.0,2.62,0.38,0.75,1.75,1.0,1.5,1.0,0.0,2.12,0.0,0.75
70.23,10.4,7.9,7.89,8.5,7.08,29,11.8,10.07,8.0,1.095,8,0.3,3,985,178,5.533707865168539,10,17.8,1.3970588235294117,8.558823529411764,0.47738693467336685,31,232,9,808,17,21,14,13,0,4,28,0,34,2,7,12,0,22,3,0,24,0,0,1.7,2.1,1.4,1.3,0.0,0.4,2.8,0.0,3.4,0.2,0.7,1.2,0.0,1.3,0.3,0.0,2.4,0.0,0.8
40.02,13.6,21.6,9.24,27.5,8.48,22,27.5,24.3,28.0,1.21875,11,0.6666666666666666,2,934,167,5.592814371257485,3,55.666666666666664,1.3220338983050848,8.11864406779661,0.4083769633507853,24,206,7,768,11,24,17,9,0,7,27,0,32,0,4,9,4,25,4,0,20,0,1,2.75,6.0,4.25,2.25,0.0,1.75,6.75,0.0,8.0,0.0,1.0,2.25,1.0,5.5,1.0,0.0,5.0,0.0,0.5
76.49,9.6,9.6,6.45,12.0,2.12,9,10.8,11.96,10.0,1.1176470588235294,9,1.7142857142857142,12,1025,199,5.150753768844221,7,28.428571428571427,1.6,8.738461538461538,0.46846846846846846,10,239,2,827,12,21,10,9,0,12,35,0,39,4,8,12,0,22,3,0,35,0,0,1.5,2.62,1.25,1.12,0.0,1.5,4.38,0.0,4.88,0.5,1.0,1.5,0.0,1.88,0.38,0.0,4.38,0.0,0.75
69.79,8.2,12.2,6.22,15.0,2.46,8,17.666666666666668,14.46,15.0,0.9798994974874372,8,1.1666666666666667,7,890,174,5.114942528735632,6,29.0,1.5614035087719298,7.912280701754386,0.4472361809045226,15,190,2,717,13,13,12,14,0,7,25,0,25,2,9,17,6,24,7,0,27,0,1,1.86,1.86,1.71,2.0,0.0,1.0,3.57,0.0,3.57,0.29,1.29,2.43,0.86,2.57,1.0,0.0,3.86,0.0,0.57
3.82,0.0,37.6,5.77,46.8,9.46,11,25.5,40.2,38.0,0.871900826446281,7,0.5,2,989,200,4.945,10,20.0,1.4246575342465753,6.780821917808219,0.4279835390946502,21,235,2,790,16,18,12,14,0,13,26,1,29,0,4,26,2,43,4,0,35,0,1,2.67,3.0,2.0,2.33,0.0,2.17,4.33,0.17,4.83,0.0,0.67,4.33,0.33,6.33,0.67,0.0,5.83,0.0,0.67
47.16,8.8,20.9,6.29,25.8,7.49,11,26.0,23.39,26.0,0.995,11,2.0,6,871,172,5.063953488372093,3,57.333333333333336,1.4035087719298245,7.333333333333333,0.39800995024875624,10,194,2,700,3,19,11,7,0,15,25,0,29,1,6,18,2,28,5,0,32,0,0,0.75,4.75,2.75,1.75,0.0,3.75,6.25,0.0,7.25,0.25,1.5,4.5,0.5,6.25,1.25,0.0,8.0,0.0,0.5
60.86,9.5,15.7,6.4,19.3,6.89,12,13.5,18.21,7.0,0.8333333333333334,6,0.16666666666666666,1,890,175,5.085714285714285,8,21.875,1.4545454545454546,7.303030303030303,0.463768115942029,18,197,4,716,9,21,9,13,0,8,27,0,32,1,2,17,0,32,5,0,31,0,0,1.29,3.0,1.29,1.86,0.0,1.14,3.86,0.0,4.57,0.14,0.29,2.43,0.0,3.71,0.71,0.0,4.43,0.0,0.43
63.7,6.0,14.6,7.56,18.9,7.21,16,16.666666666666668,16.64,8.0,0.9104477611940298,10,0.5,2,874,164,5.329268292682927,9,18.22222222222222,1.4576271186440677,7.559322033898305,0.42574257425742573,18,185,0,711,12,13,14,8,0,12,23,0,28,1,4,17,2,37,4,0,27,0,0,1.71,1.86,2.0,1.14,0.0,1.71,3.29,0.0,4.0,0.14,0.57,2.43,0.29,4.43,0.57,0.0,3.86,0.0,0.71
45.43,8.8,21.6,5.42,26.2,7.37,9,17.0,24.05,22.0,1.146919431279621,12,0.0,0,874,177,4.937853107344632,7,25.285714285714285,1.4029850746268657,6.582089552238806,0.4372093023255814,10,200,1,698,8,18,19,6,0,8,27,0,28,0,4,24,0,36,8,0,29,0,0,1.14,2.57,2.71,0.86,0.0,1.14,3.86,0.0,4.0,0.0,0.57,3.43,0.0,4.29,1.14,0.0,4.14,0.0,0.29
65.12,8.2,14.0,6.45,17.4,2.68,9,18.0,16.24,18.0,1.084070796460177,9,0.8,4,1015,198,5.126262626262626,6,33.0,1.4090909090909092,7.46969696969697,0.40789473684210525,9,219,3,818,14,24,18,15,0,9,34,0,36,3,3,18,0,30,4,0,20,0,1,2.0,3.43,2.57,2.14,0.0,1.29,4.86,0.0,5.14,0.43,0.43,2.57,0.0,3.43,0.57,0.0,2.86,0.0,0.57
38.63,9.7,24.2,6.11,30.1,3.9,8,52.0,26.69,10.0,0.8811475409836066,8,1.8,9,1001,195,5.133333333333334,8,24.375,1.4177215189873418,6.531645569620253,0.45901639344262296,13,215,3,807,5,16,21,10,0,9,33,1,31,0,6,14,10,50,2,0,40,0,0,0.62,2.0,2.62,1.25,0.0,1.12,4.12,0.12,3.88,0.0,0.75,1.75,1.25,5.38,0.25,0.0,5.0,0.0,0.38
16.34,0.0,34.8,5.19,44.2,4.93,2,50.0,38.4,5.0,1.012396694214876,9,0.16666666666666666,1,937,192,4.880208333333333,8,24.0,1.3287671232876712,6.109589041095891,0.4024896265560166,9,203,1,746,8,20,25,9,0,10,23,0,26,0,0,29,0,52,11,0,34,0,0,0.89,2.22,2.67,1.0,0.0,1.11,2.67,0.0,2.89,0.0,0.0,3.22,0.0,4.89,1.22,0.0,3.78,0.0,0.33
70.16,8.3,10.0,8.65,13.0,6.84,19,13.75,11.79,7.0,1.015075376884422,9,0.7142857142857143,5,891,150,5.94,7,21.428571428571427,1.6440677966101696,9.966101694915254,0.5243243243243243,17,192,4,742,13,22,6,7,0,6,25,0,50,1,2,7,4,42,3,0,13,0,1,1.62,2.75,0.75,0.88,0.0,0.75,3.12,0.0,6.38,0.12,0.25,0.88,0.38,4.38,0.38,0.0,1.62,0.0,0.62
89.08,7.9,4.8,6.49,6.4,5.52,11,4.888888888888889,7.4,6.0,1.202247191011236,12,0.9,9,842,159,5.29559748427673,10,15.9,1.4736842105263157,8.350877192982455,0.4745762711864407,13,197,5,684,14,18,13,13,0,7,24,0,30,2,5,12,4,19,2,0,16,0,1,1.4,1.8,1.3,1.3,0.0,0.7,2.4,0.0,3.0,0.2,0.5,1.2,0.4,1.1,0.2,0.0,1.6,0.0,0.7
67.29,9.5,15.3,5.07,19.0,6.86,11,18.0,18.98,19.0,1.0682926829268293,7,1.5,6,882,183,4.819672131147541,4,45.75,1.6896551724137931,8.206896551724139,0.47572815533980584,21,203,3,700,12,22,11,7,0,14,19,0,28,7,9,22,0,21,7,0,27,0,0,2.4,4.4,2.2,1.4,0.0,2.8,3.8,0.0,5.6,1.4,1.8,4.4,0.0,3.4,1.4,0.0,5.4,0.0,0.6
51.89,14.9,17.0,9.53,21.9,8.06,25,20.666666666666668,20.88,21.0,1.0541871921182266,9,2.0,8,995,177,5.621468926553672,4,44.25,1.2666666666666666,7.816666666666666,0.37254901960784315,24,231,13,819,8,20,10,12,0,13,15,0,24,4,4,26,2,26,12,0,28,0,0,1.6,4.0,2.0,2.4,0.0,2.6,3.0,0.0,4.8,0.8,0.8,5.2,0.4,4.4,2.4,0.0,5.6,0.0,0.6
68.74,10.0,10.6,7.96,12.9,7.53,31,13.75,12.94,8.0,1.1566820276497696,10,1.5714285714285714,11,1051,194,5.417525773195877,7,27.714285714285715,1.2432432432432432,7.391891891891892,0.42201834862385323,32,244,8,858,12,26,14,13,0,10,32,0,34,1,3,17,8,24,2,0,22,0,1,1.5,3.25,1.75,1.62,0.0,1.25,4.0,0.0,4.25,0.12,0.38,2.12,1.0,2.12,0.25,0.0,2.75,0.0,0.75
76.08,9.4,9.8,7.09,12.6,1.98,5,13.5,12.08,10.0,1.0545454545454545,9,1.0,6,756,144,5.25,6,24.0,1.5714285714285714,8.346938775510203,0.463855421686747,1,168,2,613,18,10,9,12,0,6,15,0,21,1,4,15,5,22,4,0,24,0,1,2.57,1.43,1.14,1.71,0.0,0.86,2.14,0.0,3.0,0.14,0.57,2.14,0.71,2.29,0.71,0.0,3.43,0.0,0.71
82.99,7.4,7.2,7.72,10.2,5.96,12,7.5,9.32,8.0,1.0611111111111111,9,0.7142857142857143,5,844,154,5.48051948051948,7,22.0,1.6538461538461537,9.576923076923077,0.4777777777777778,18,183,2,691,10,15,18,3,0,13,22,0,25,2,3,10,2,25,3,0,29,0,1,1.43,2.14,2.57,0.43,0.0,1.86,3.14,0.0,3.57,0.29,0.43,1.43,0.29,2.71,0.43,0.0,4.14,0.0,0.86
77.77,8.2,7.1,8.18,9.0,6.84,27,10.6,9.22,9.0,1.2410714285714286,10,0.6,6,1047,185,5.65945945945946,11,16.818181818181817,1.4722222222222223,8.819444444444445,0.4840182648401826,30,227,7,863,17,31,9,5,0,7,35,0,52,1,1,3,4,36,5,0,19,0,0,1.42,2.58,0.75,0.42,0.0,0.58,2.92,0.0,4.17,0.08,0.08,0.25,0.5,2.08,0.42,0.0,1.58,0.0,0.83
65.39,10.4,11.8,9.59,15.5,6.91,17,13.5,13.95,14.0,1.0,7,0.8,4,881,152,5.796052631578948,5,30.4,1.6862745098039216,10.431372549019608,0.4858757062146893,23,185,6,730,17,20,16,7,0,7,18,0,26,4,3,8,1,28,6,0,22,0,1,2.67,3.33,2.67,1.17,0.0,1.17,3.0,0.0,4.33,0.67,0.5,1.33,0.33,3.83,1.0,0.0,3.67,0.0,0.67
98.35,4.8,3.3,4.75,5.0,1.27,6,6.142857142857143,6.08,5.0,1.1090047393364928,8,0.15384615384615385,2,917,182,5.038461538461538,15,12.133333333333333,1.5692307692307692,7.907692307692308,0.4880382775119617,7,202,1,736,15,19,11,10,0,6,35,0,38,0,5,14,3,28,3,0,24,0,5,1.0,1.27,0.73,0.67,0.0,0.4,2.33,0.0,2.53,0.0,0.33,0.93,0.2,0.93,0.2,0.0,1.6,0.0,0.93
43.4,15.2,16.2,10.57,18.9,8.27,26,32.5,18.01,11.0,1.6538461538461537,12,3.75,15,833,144,5.784722222222222,4,36.0,1.6363636363636365,10.568181818181818,0.4585987261146497,35,198,11,690,14,23,8,8,0,5,23,0,19,1,2,7,23,13,2,0,9,0,0,2.8,4.6,1.6,1.6,0.0,1.0,4.6,0.0,4.0,0.2,0.4,1.4,4.4,1.8,0.4,0.0,1.8,0.0,0.6
73.21,9.2,8.8,7.72,10.6,7.31,26,11.0,11.28,11.0,0.983957219251337,6,1.1428571428571428,8,878,160,5.4875,8,20.0,1.7307692307692308,10.596153846153847,0.4945054945054945,36,206,7,719,16,21,8,14,0,5,23,0,37,1,5,9,7,23,5,0,14,0,2,1.78,2.33,0.89,1.56,0.0,0.56,2.56,0.0,4.11,0.11,0.56,1.0,0.78,1.67,0.56,0.0,1.56,0.0,0.78
66.37,12.1,9.4,8.41,10.6,7.3,32,12.2,12.17,9.0,1.3363636363636364,11,0.7777777777777778,7,1083,195,5.553846153846154,9,21.666666666666668,1.4444444444444444,9.11111111111111,0.47058823529411764,32,264,17,889,20,29,8,11,0,10,32,0,43,2,5,6,9,25,3,0,18,0,1,1.9,2.9,0.8,1.1,0.0,1.0,3.2,0.0,4.3,0.2,0.5,0.6,0.9,1.6,0.3,0.0,1.9,0.0,0.8
66.17,9.5,9.5,9.23,11.4,6.98,25,13.25,10.59,10.0,1.0194174757281553,8,0.875,7,1003,173,5.797687861271676,8,21.625,1.6229508196721312,10.163934426229508,0.4900990099009901,28,227,8,831,13,20,15,6,0,10,25,0,34,2,4,11,7,28,6,0,25,0,1,1.44,2.22,1.67,0.67,0.0,1.11,2.78,0.0,3.78,0.22,0.44,1.22,0.78,2.33,0.67,0.0,2.78,0.0,0.78
54.7,13.3,13.9,8.72,16.1,7.98,34,8.666666666666666,16.09,9.0,1.1228070175438596,9,1.2857142857142858,9,1098,197,5.573604060913706,8,24.625,1.4788732394366197,9.338028169014084,0.4646017699115044,35,266,13,902,15,25,14,14,0,6,32,0,37,2,5,11,10,29,6,0,24,0,1,1.67,2.78,1.56,1.56,0.0,0.67,3.56,0.0,4.11,0.22,0.56,1.22,1.11,2.33,0.67,0.0,2.67,0.0,0.67
31.22,15.9,20.8,9.3,23.6,8.81,34,29.5,22.74,9.0,1.5829383886255923,10,1.4,7,1060,191,5.549738219895288,5,38.2,1.4,8.82857142857143,0.4666666666666667,35,269,18,870,19,25,8,10,0,11,29,0,34,3,5,15,7,20,6,0,20,0,1,3.17,4.17,1.33,1.67,0.0,1.83,4.83,0.0,5.67,0.5,0.83,2.5,1.17,2.5,1.0,0.0,3.33,0.0,0.67
-20.05,0.0,40.5,11.34,50.2,11.73,40,68.0,44.48,12.0,1.317391304347826,10,3.5,7,1152,193,5.9689119170984455,2,96.5,1.5846153846153845,11.061538461538461,0.47465437788018433,43,283,25,960,23,30,17,4,0,9,33,0,41,1,2,11,7,30,5,0,18,0,0,7.67,9.67,5.67,1.33,0.0,3.0,11.0,0.0,13.67,0.33,1.0,3.67,2.33,9.33,1.67,0.0,6.0,0.0,0.33
78.11,7.8,9.0,7.03,11.7,6.83,19,13.5,11.47,7.0,1.3422459893048129,11,2.0,12,850,157,5.414012738853503,6,26.166666666666668,1.4333333333333333,8.533333333333333,0.4777777777777778,21,191,2,694,14,19,6,4,0,12,31,0,45,2,2,7,6,26,2,0,12,0,1,2.0,2.71,0.86,0.57,0.0,1.71,4.43,0.0,6.43,0.29,0.29,1.0,0.86,2.86,0.29,0.0,1.71,0.0,0.71
50.88,12.2,17.4,8.49,21.6,8.06,25,13.75,20.11,8.0,0.926829268292683,7,0.2,1,981,180,5.45,5,36.0,1.403225806451613,8.629032258064516,0.4264705882352941,29,218,5,802,8,21,14,7,0,12,24,0,29,0,4,25,3,25,6,0,28,0,1,1.33,3.5,2.33,1.17,0.0,2.0,4.0,0.0,4.83,0.0,0.67,4.17,0.5,3.33,1.0,0.0,4.67,0.0,0.67
62.75,9.4,12.9,7.32,15.1,6.71,15,13.5,14.39,7.0,1.0793650793650793,8,1.2,6,885,168,5.267857142857143,5,33.6,1.456140350877193,8.263157894736842,0.4421052631578947,24,200,5,718,13,17,9,7,0,8,19,0,27,1,6,20,10,22,7,0,24,0,1,2.17,2.83,1.5,1.17,0.0,1.33,3.17,0.0,4.5,0.17,1.0,3.33,1.67,2.83,1.17,0.0,4.0,0.0,0.67
64.17,9.4,12.3,8.19,15.4,7.2,20,13.0,14.37,13.0,1.0731707317073171,9,1.5714285714285714,11,894,161,5.552795031055901,8,20.125,1.59375,8.328125,0.5024390243902439,28,197,5,734,3,17,7,3,0,7,25,1,29,2,4,18,13,42,3,0,31,0,4,0.43,2.43,1.0,0.43,0.0,1.0,3.57,0.14,4.14,0.29,0.57,2.57,1.86,5.14,0.43,0.0,4.43,0.0,0.86
65.39,12.7,11.8,8.89,15.0,7.21,20,18.666666666666668,14.98,15.0,1.3333333333333333,9,2.2,11,859,154,5.577922077922078,5,30.8,1.6296296296296295,9.851851851851851,0.5028571428571429,24,194,6,706,9,20,8,12,0,5,19,0,20,0,6,13,14,21,4,0,26,0,0,1.8,4.0,1.6,2.4,0.0,1.0,3.8,0.0,4.0,0.0,1.2,2.6,2.8,3.4,0.8,0.0,5.2,0.0,0.8
63.66,11.2,12.5,8.37,15.4,7.76,31,13.75,15.53,8.0,1.0460829493087558,8,0.8333333333333334,5,1063,195,5.4512820512820515,6,32.5,1.626865671641791,9.626865671641792,0.5046296296296297,39,247,8,869,15,19,14,10,0,13,30,0,37,1,5,7,8,22,6,0,31,0,1,2.14,2.71,2.0,1.43,0.0,1.86,4.29,0.0,5.29,0.14,0.71,1.0,1.14,2.29,0.86,0.0,4.43,0.0,0.71
