bart,bert,deberta:,electra,roberta,xlnet,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard_cont,text_standard_cat,mean_parse_tree_depth,max_parse_tree_depth,mean_ents_per_sentence,total_ents,total_chars,total_words,chars_per_word,total_sentences,words_per_sentence,nonstop_word_count,nonstop_char_count,nonstop_token_proportion,adj,adp,adv,aux,conj,cconj,det,intj,noun,num,part,pron,propn,punct,sconj,sym,verb,x,space,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space
-2.4486573,-2.304243,-2.5160193,-2.1606848,-2.4830477,-2.2186146,62.51,11.2,10.9,10.97,14.3,7.58,26,13.75,12.81,11.0,10,1.4709302325581395,10,1.0,6,906,151,6.0,8,18.875,1.5660377358490567,11.056603773584905,0.503030303030303,4,20,7,8,0,8,24,0,44,3,5,2,11,16,1,0,16,0,7,0.44,2.22,0.78,0.89,0.0,0.89,2.67,0.0,4.89,0.33,0.56,0.22,1.22,1.11,0.11,0.0,1.78,0.0,1.0
-1.4689614,-1.551111,-1.4329003,-1.4003705,-1.6421843,-1.5308585,50.5,14.8,13.4,9.93,14.8,7.58,23,21.333333333333332,15.19,15.0,14,1.206451612903226,7,1.6,8,819,144,5.6875,5,28.8,1.44,9.46,0.4675324675324675,10,21,7,11,0,1,21,0,25,1,4,13,8,11,5,0,18,0,4,1.67,3.5,1.17,1.83,0.0,0.17,3.5,0.0,4.17,0.17,0.67,2.17,1.33,1.0,0.83,0.0,3.0,0.0,0.67
-1.4106717,-1.538877,-1.571054,-1.6446371,-1.4474727,-1.4712315,60.11,10.6,7.7,10.88,8.4,8.26,49,7.125,9.11,8.0,7,1.2180094786729858,8,0.0625,1,1172,190,6.168421052631579,17,11.176470588235293,1.542857142857143,10.928571428571429,0.5094339622641509,17,15,5,15,0,9,29,0,49,0,7,8,1,21,4,0,32,0,1,0.94,0.83,0.28,0.83,0.0,0.5,1.61,0.0,2.72,0.0,0.39,0.44,0.06,0.22,0.22,0.0,1.78,0.0,0.89
-2.1888068,-1.8447323,-2.1728942,-2.1414306,-2.068292,-1.8633076,35.99,15.6,19.0,10.93,22.5,9.53,41,20.333333333333332,21.71,19.0,18,1.7005347593582887,13,1.25,5,1002,173,5.791907514450867,4,43.25,1.5081967213114753,9.819672131147541,0.48936170212765956,15,30,8,14,0,7,26,0,45,3,1,4,0,14,5,0,16,0,1,3.0,6.0,1.6,2.8,0.0,1.4,5.2,0.0,9.0,0.6,0.2,0.8,0.0,2.0,1.0,0.0,3.2,0.0,0.6
-2.1150026,-1.7764012,-2.0603533,-1.4743432,-1.8142658,-1.9111451,42.04,14.1,14.6,13.12,17.5,9.43,48,31.5,16.2,15.0,14,1.5,13,3.0,18,1086,173,6.277456647398844,6,28.833333333333332,1.7457627118644068,12.491525423728813,0.5392670157068062,16,22,6,10,0,6,26,0,40,5,1,3,8,19,5,0,26,0,1,2.43,3.14,0.86,1.43,0.0,0.86,3.71,0.0,5.71,0.71,0.14,0.43,1.14,1.86,0.71,0.0,3.57,0.0,0.71
-3.0606527,-2.2209013,-2.477087,-2.6159322,-2.574452,-2.6031125,66.88,11.9,9.2,9.98,11.6,8.33,44,12.0,12.67,12.0,11,1.3424657534246576,10,0.7777777777777778,7,1111,189,5.878306878306878,10,18.9,1.4285714285714286,9.371428571428572,0.4694835680751174,17,21,22,14,0,8,26,1,35,2,1,16,6,27,6,0,17,0,1,1.89,2.33,2.44,1.56,0.0,0.89,2.89,0.11,3.89,0.22,0.11,1.78,0.67,2.56,0.67,0.0,1.89,0.0,0.44
-2.1825502,-1.8034419,-1.723368,-2.0041015,-1.9846082,-1.6285243,49.89,15.9,13.7,10.22,15.4,8.2,29,16.5,16.98,17.0,16,1.5875,10,1.6,8,846,148,5.716216216216216,5,29.6,1.2727272727272727,8.727272727272727,0.43478260869565216,6,27,2,5,0,4,31,0,27,0,5,4,13,13,3,0,21,0,2,1.0,4.5,0.33,0.83,0.0,0.67,5.17,0.0,4.5,0.0,0.83,0.67,2.17,1.33,0.5,0.0,3.5,0.0,0.67
-2.305725,-2.5805073,-2.7575982,-2.4632425,-2.5110517,-2.2580535,66.47,10.5,9.4,7.14,9.6,6.82,26,8.666666666666666,10.7,9.0,8,1.7383177570093458,14,2.0,18,1037,186,5.575268817204301,9,20.666666666666668,1.78125,10.515625,0.5377358490566038,19,23,8,13,0,3,28,0,45,16,6,2,2,21,1,6,21,0,3,1.9,2.3,0.8,1.3,0.0,0.3,2.8,0.0,4.5,1.6,0.6,0.2,0.2,1.2,0.1,0.6,2.1,0.0,0.9
-2.887154,-2.5042672,-2.3739817,-2.362001,-2.4039247,-2.5108137,39.77,14.6,13.4,13.58,15.3,9.35,53,17.5,14.62,15.0,14,1.7246376811594204,14,2.111111111111111,19,1172,180,6.511111111111111,14,12.857142857142858,1.588235294117647,11.632352941176471,0.5294117647058824,14,29,10,3,0,8,27,0,38,0,6,0,24,20,2,0,21,0,1,0.93,1.93,0.67,0.2,0.0,0.53,1.8,0.0,2.73,0.07,0.4,0.07,1.47,0.87,0.13,0.0,1.4,0.0,0.6
-2.661417,-2.2474372,-2.4120584,-2.663293,-2.3983245,-2.3497262,48.54,14.6,12.1,12.89,14.3,7.95,41,16.5,13.18,13.0,12,1.0186915887850467,6,2.3333333333333335,21,1268,189,6.708994708994709,9,21.0,1.8412698412698412,13.73015873015873,0.5550239234449761,8,29,13,13,0,5,19,0,55,20,6,0,0,23,1,0,23,0,1,0.8,2.9,1.3,1.3,0.0,0.5,1.9,0.0,5.5,2.0,0.6,0.0,0.0,1.4,0.1,0.0,2.3,0.0,0.8
-2.4556437,-2.6540186,-2.4084754,-2.7545419,-2.624655,-2.7534468,42.61,14.0,12.3,12.71,13.3,9.19,58,15.5,13.41,13.0,12,1.4727272727272727,10,2.4,24,1259,200,6.295,10,20.0,1.56,11.48,0.5342465753424658,13,32,6,4,0,9,35,0,37,0,6,4,25,18,3,0,29,0,2,1.18,3.0,0.45,0.36,0.0,0.82,3.18,0.0,3.36,0.0,0.55,0.36,2.27,0.73,0.27,0.0,2.64,0.0,0.82
-1.435187,-1.6495348,-1.5154172,-1.4158355,-1.4810493,-1.539062,66.2,9.7,11.5,8.08,14.0,6.79,19,13.75,12.96,14.0,13,1.1497584541062802,8,2.1666666666666665,13,972,174,5.586206896551724,7,24.857142857142858,1.7857142857142858,10.553571428571429,0.5102040816326531,12,26,14,7,0,6,22,0,32,4,5,18,10,26,5,0,21,0,1,1.71,3.71,2.0,1.0,0.0,0.86,3.14,0.0,4.57,0.57,0.71,2.57,1.43,2.86,0.71,0.0,3.0,0.0,0.71
-2.2378042,-2.1205122,-2.2902904,-2.201552,-1.9840895,-2.1527581,51.35,15.6,15.2,9.47,18.3,8.58,29,22.333333333333332,19.26,16.0,15,1.771604938271605,12,4.25,17,821,146,5.623287671232877,5,29.2,1.3454545454545455,8.872727272727273,0.4567901234567901,10,32,3,4,0,5,26,0,25,7,1,5,17,16,1,0,10,0,1,1.67,5.33,0.5,0.67,0.0,0.83,4.33,0.0,4.17,1.17,0.17,0.83,2.83,2.0,0.17,0.0,1.67,0.0,0.67
-2.4685001,-2.4810207,-2.724364,-2.5965714,-2.628417,-2.617051,39.5,16.7,15.6,13.53,19.0,8.96,45,22.333333333333332,18.1,19.0,18,1.4174757281553398,11,1.8333333333333333,11,1190,189,6.296296296296297,6,31.5,1.4393939393939394,11.06060606060606,0.45893719806763283,20,31,8,16,0,9,28,0,36,1,2,8,12,18,4,0,14,0,3,2.86,4.43,1.14,2.29,0.0,1.29,4.0,0.0,5.14,0.14,0.29,1.14,1.71,1.71,0.57,0.0,2.0,0.0,0.71
-2.9590106,-2.8883972,-2.7410011,-2.8514452,-2.7349877,-2.8973045,34.26,18.8,19.7,11.56,23.9,8.76,33,22.0,21.78,22.0,21,1.7323232323232323,14,3.75,15,1064,177,6.011299435028248,6,29.5,1.3846153846153846,10.0,0.4639175257731959,17,32,7,8,0,3,33,0,32,2,4,1,17,16,5,0,20,0,1,2.43,4.57,1.0,1.14,0.0,0.43,4.71,0.0,4.57,0.43,0.57,0.14,2.43,1.86,0.71,0.0,2.86,0.0,0.43
-2.2722409,-2.0599,-2.1593487,-2.3072875,-1.87084,-2.590335,59.53,10.3,9.9,9.81,11.0,7.77,28,11.4,10.88,10.0,9,1.1840490797546013,8,2.142857142857143,15,821,141,5.822695035460993,7,20.142857142857142,1.4545454545454546,9.218181818181819,0.49390243902439024,14,20,5,9,0,6,22,0,23,0,2,4,14,23,3,0,19,0,1,1.75,2.5,0.62,1.12,0.0,0.75,2.75,0.0,2.88,0.0,0.25,0.5,1.75,2.0,0.38,0.0,2.38,0.0,0.75
-2.205516,-2.1218936,-2.0845144,-2.2034392,-2.227767,-2.0249338,62.72,11.5,10.8,9.29,12.8,7.31,31,12.4,11.7,12.0,11,1.4380530973451326,10,2.75,22,1138,199,5.71859296482412,8,24.875,1.5735294117647058,10.147058823529411,0.4841628959276018,18,21,14,16,0,8,26,0,24,2,7,12,26,22,8,1,22,0,0,2.0,2.33,1.56,1.78,0.0,0.89,2.89,0.0,2.67,0.22,0.78,1.33,2.89,1.56,0.89,0.11,2.44,0.0,0.78
-2.945123,-2.3339596,-2.4986403,-2.9321845,-2.561431,-2.6815841,61.06,11.2,9.4,9.4,9.8,8.04,41,14.25,11.53,9.0,8,1.1374407582938388,7,1.5,15,1066,185,5.762162162162162,10,18.5,1.373134328358209,9.283582089552239,0.4380952380952381,23,27,7,11,0,8,30,0,39,0,5,6,13,25,7,0,11,0,1,2.09,2.45,0.64,1.0,0.0,0.73,2.73,0.0,3.55,0.0,0.45,0.55,1.18,1.36,0.64,0.0,1.0,0.0,0.82
-2.54477,-2.3148332,-2.2582126,-2.4027271,-2.0502264,-2.3011167,56.73,11.5,13.1,9.35,15.4,8.73,42,19.0,15.26,9.0,8,1.4230769230769231,10,0.5,3,1046,185,5.654054054054054,6,30.833333333333332,1.4696969696969697,9.227272727272727,0.47317073170731705,16,22,7,11,0,7,29,0,40,1,7,11,2,21,7,0,28,0,5,2.29,3.14,1.0,1.57,0.0,1.0,4.14,0.0,5.71,0.14,1.0,1.57,0.29,2.14,1.0,0.0,4.0,0.0,0.71
-3.0267506,-2.4520717,-2.7859106,-2.6801496,-2.7995424,-2.7445033,47.42,13.6,18.7,7.5,22.5,8.11,19,19.666666666666668,21.4,8.0,7,1.2048192771084338,10,2.0,6,764,146,5.232876712328767,3,48.666666666666664,1.4666666666666666,8.866666666666667,0.4049079754601227,5,20,14,11,0,4,29,0,29,0,5,10,5,18,3,0,14,0,0,1.25,5.0,3.5,2.75,0.0,1.0,7.25,0.0,7.25,0.0,1.25,2.5,1.25,3.75,0.75,0.0,3.5,0.0,0.5
-2.4865959,-2.547309,-2.6505573,-2.5714366,-2.7185385,-2.6031332,60.58,12.8,11.6,9.41,13.9,7.87,35,15.5,14.92,8.0,7,1.3980582524271845,11,0.7142857142857143,5,1078,190,5.673684210526316,7,27.142857142857142,1.421875,9.328125,0.4482758620689655,20,27,4,16,0,9,35,0,39,0,6,9,8,14,1,0,19,0,2,2.5,3.38,0.5,2.0,0.0,1.12,4.38,0.0,4.88,0.0,0.75,1.12,1.0,0.88,0.12,0.0,2.38,0.0,0.75
-1.7102467,-1.7194875,-1.8806736,-1.8225743,-1.7460278,-1.834845,47.49,12.6,16.6,10.17,20.4,8.68,31,18.333333333333332,18.6,19.0,18,1.2648648648648648,11,1.5,6,918,157,5.8471337579617835,4,39.25,1.3333333333333333,8.771929824561404,0.42696629213483145,14,16,5,7,0,14,24,0,32,0,5,16,6,25,5,0,17,0,1,2.8,3.2,1.0,1.4,0.0,2.8,4.8,0.0,6.4,0.0,1.0,3.2,1.2,4.2,1.0,0.0,3.4,0.0,0.6
-2.611121,-2.4514668,-2.432455,-2.4253995,-2.7737308,-2.455277,46.98,13.0,16.8,8.43,19.2,7.6,20,19.666666666666668,18.04,8.0,7,1.4973262032085561,10,3.5,14,884,163,5.423312883435583,6,27.166666666666668,1.4918032786885247,8.737704918032787,0.489247311827957,5,25,4,5,0,2,29,0,31,10,5,5,18,23,4,0,20,0,3,0.71,3.57,0.57,0.71,0.0,0.29,4.14,0.0,4.43,1.43,0.71,0.71,2.57,2.71,0.57,0.0,2.86,0.0,0.71
-0.5758804,0.028032718,0.14621393,-0.1490038,-0.17153761,-0.2650505,53.85,13.5,12.1,9.58,13.4,7.54,30,16.25,14.06,14.0,13,1.3492822966507176,9,1.8571428571428572,13,1033,179,5.770949720670391,8,22.375,1.6666666666666667,10.34920634920635,0.5072463768115942,14,31,6,7,0,7,29,0,37,2,1,5,16,27,3,0,24,0,1,1.56,3.44,0.67,0.78,0.0,0.78,3.22,0.0,4.33,0.22,0.11,0.56,1.44,2.33,0.33,0.0,2.67,0.0,0.78
-0.5202796,-0.51682776,-0.8259603,-0.7426489,-0.6818513,-0.32491383,66.57,10.4,9.3,7.08,9.3,6.17,16,14.25,10.46,10.0,9,1.1979166666666667,10,0.375,3,916,171,5.356725146198831,8,21.375,1.3968253968253967,8.380952380952381,0.45595854922279794,15,22,10,13,0,2,28,0,26,1,7,8,13,22,6,0,20,0,0,1.88,2.75,1.25,1.62,0.0,0.25,3.5,0.0,3.25,0.12,0.88,1.0,1.62,1.88,0.75,0.0,2.5,0.0,0.75
-2.842674,-2.5011702,-2.3526192,-2.8602266,-2.6536047,-2.4619272,57.1,13.0,10.9,10.68,12.7,8.44,42,20.333333333333332,13.67,11.0,10,1.3970588235294117,8,1.1,11,1063,180,5.905555555555556,10,18.0,1.507462686567164,9.940298507462687,0.4926829268292683,14,30,2,7,0,11,31,0,37,3,3,15,9,25,1,0,17,0,2,1.4,3.0,0.2,0.7,0.0,1.1,3.1,0.0,3.7,0.3,0.3,1.5,0.9,1.7,0.1,0.0,1.7,0.0,0.7
-1.8891432,-1.6550422,-1.6137334,-1.5956712,-1.77114,-1.6169486,41.87,15.2,16.7,9.12,18.6,8.23,26,21.333333333333332,19.27,19.0,18,1.1470588235294117,9,1.0,4,837,149,5.617449664429531,5,29.8,1.5957446808510638,10.297872340425531,0.4437869822485207,14,21,12,8,0,4,20,0,23,0,6,14,6,20,6,0,17,0,3,2.8,4.2,2.4,1.6,0.0,0.8,4.0,0.0,4.6,0.0,1.2,2.8,1.2,3.2,1.2,0.0,3.4,0.0,0.6
-2.6706984,-2.0570288,-2.154222,-2.3528695,-2.288873,-2.1743593,70.77,10.0,9.8,8.01,11.9,7.19,26,11.4,12.5,10.0,9,1.4898989898989898,10,0.7142857142857143,5,970,179,5.418994413407821,7,25.571428571428573,1.4262295081967213,8.639344262295081,0.4461538461538462,19,21,3,17,0,5,30,0,38,1,7,9,7,18,5,0,19,0,0,2.38,2.62,0.38,2.12,0.0,0.62,3.75,0.0,4.75,0.12,0.88,1.12,0.88,1.38,0.62,0.0,2.38,0.0,0.75
-1.9049699,-1.7306112,-1.6439509,-1.6721258,-1.6345423,-1.7191701,56.46,13.0,15.3,7.61,18.3,7.91,29,18.666666666666668,17.93,8.0,7,1.7710280373831775,15,1.2,6,1046,199,5.256281407035176,7,28.428571428571427,1.378787878787879,8.196969696969697,0.4252336448598131,12,24,9,8,0,15,41,1,42,0,4,8,9,15,7,0,19,0,1,2.4,4.8,1.8,1.6,0.0,3.0,8.2,0.2,8.2,0.0,0.8,1.6,1.8,2.2,1.4,0.0,4.0,0.0,0.8
-1.4870955,-1.6608752,-1.2490053,-1.6829642,-1.6222073,-1.6800892,66.64,10.1,7.2,9.21,7.7,7.98,43,5.888888888888889,9.15,8.0,7,0.8840579710144928,5,0.8571428571428571,12,1074,184,5.836956521739131,14,13.142857142857142,1.4264705882352942,9.514705882352942,0.46634615384615385,16,21,7,14,0,11,36,0,38,1,3,5,9,23,1,0,23,0,2,1.13,1.4,0.47,0.93,0.0,0.73,2.4,0.0,2.53,0.07,0.2,0.33,0.6,0.6,0.07,0.0,1.47,0.0,0.87
-2.9749382,-2.7608912,-2.2641242,-2.464927,-2.6158373,-2.7813609,45.63,14.8,15.3,10.11,17.3,8.12,30,20.0,17.54,15.0,14,1.5966850828729282,11,2.0,10,961,169,5.686390532544379,5,33.8,1.5263157894736843,9.964912280701755,0.47802197802197804,18,19,5,7,0,7,32,0,24,0,6,10,15,13,2,0,24,0,4,3.0,3.17,0.83,1.17,0.0,1.17,5.33,0.0,4.0,0.0,1.0,1.67,2.5,1.33,0.33,0.0,4.0,0.0,0.67
-1.6371037,-1.6060994,-1.5950884,-1.7509931,-1.5633483,-1.5053022,60.85,12.6,9.4,11.02,11.2,8.04,33,13.4,11.52,12.0,11,1.3125,8,1.125,9,892,150,5.946666666666666,8,18.75,1.4807692307692308,10.461538461538462,0.4782608695652174,15,22,8,12,0,4,27,0,33,0,1,4,7,11,7,0,10,0,1,1.67,2.44,0.89,1.33,0.0,0.44,3.0,0.0,3.67,0.0,0.11,0.44,0.78,0.33,0.78,0.0,1.11,0.0,0.78
-1.6455655,-1.5994251,-1.5952166,-1.6415596,-1.5401549,-1.6034063,51.55,13.8,15.1,10.11,18.6,8.59,29,20.333333333333332,17.55,10.0,9,1.3270440251572326,10,2.5,10,829,145,5.7172413793103445,4,36.25,1.5,9.91304347826087,0.43125,8,13,7,9,0,3,23,0,20,2,6,7,12,15,10,0,25,0,2,1.6,2.6,1.4,1.8,0.0,0.6,4.6,0.0,4.0,0.4,1.2,1.4,2.4,2.2,2.0,0.0,5.0,0.0,0.6
-1.5455297,-1.6792507,-1.5754309,-1.5354648,-1.5739638,-1.4570613,65.52,10.1,7.6,9.74,8.5,6.66,25,7.428571428571429,8.03,8.0,7,1.0543478260869565,6,1.1666666666666667,14,992,170,5.8352941176470585,12,14.166666666666666,1.4166666666666667,9.233333333333333,0.4594594594594595,13,25,10,13,0,5,17,0,26,0,6,17,10,13,7,0,23,0,2,1.08,2.08,0.83,1.08,0.0,0.42,1.42,0.0,2.17,0.0,0.5,1.42,0.83,0.25,0.58,0.0,1.92,0.0,0.75
-2.4504366,-2.1979527,-2.2120557,-2.311076,-2.4348416,-2.4826546,42.55,15.7,14.4,10.97,15.8,8.74,40,13.8,16.08,16.0,15,1.6630434782608696,12,0.8333333333333334,5,1008,171,5.894736842105263,6,28.5,1.4333333333333333,10.216666666666667,0.47282608695652173,20,27,5,8,0,8,33,0,35,0,1,3,4,13,3,0,24,0,3,2.86,3.86,0.71,1.14,0.0,1.14,4.71,0.0,5.0,0.0,0.14,0.43,0.57,1.0,0.43,0.0,3.43,0.0,0.86
-2.3407269,-2.4309847,-2.482063,-2.5063987,-2.282396,-2.3849251,70.63,11.4,7.8,8.7,9.0,6.22,19,7.857142857142858,9.06,9.0,8,1.0970873786407767,7,1.8,18,989,165,5.993939393939394,14,11.785714285714286,1.65,10.916666666666666,0.526595744680851,9,22,1,9,0,6,20,0,54,24,5,2,0,31,0,1,22,0,1,0.6,1.47,0.07,0.6,0.0,0.4,1.33,0.0,3.53,1.67,0.33,0.13,0.07,1.2,0.0,0.07,1.47,0.0,0.8
-0.60049915,-0.8884372,-0.5859659,-0.60708964,-0.7103692,-0.610177,63.53,11.0,10.5,8.42,12.1,7.75,36,13.5,12.25,11.0,10,1.1521739130434783,12,0.7777777777777778,7,1088,196,5.551020408163265,13,15.076923076923077,1.5714285714285714,9.1,0.48034934497816595,12,25,18,17,0,8,29,1,37,0,3,21,6,29,2,0,21,0,4,1.0,2.17,1.42,1.42,0.0,0.67,2.42,0.08,3.08,0.0,0.25,1.75,0.5,1.58,0.17,0.0,1.75,0.0,0.92
-2.3389878,-2.440089,-2.3397112,-2.3167055,-2.235952,-2.4506142,47.25,14.6,14.7,12.43,18.4,8.92,45,12.4,16.82,15.0,14,1.5023041474654377,9,3.1666666666666665,19,1181,193,6.119170984455959,6,32.166666666666664,1.408450704225352,10.366197183098592,0.4672897196261682,21,31,10,6,0,8,36,0,40,1,6,3,14,22,4,0,16,0,3,3.0,4.43,1.43,0.86,0.0,1.14,5.14,0.0,5.71,0.14,0.86,0.43,2.0,2.29,0.57,0.0,2.29,0.0,0.71
-0.7081191,-0.78560877,-0.7783241,-0.50679755,-0.54379946,-0.5223976,92.83,7.3,3.4,5.26,4.2,5.71,17,5.111111111111111,6.22,6.0,5,1.0,6,0.5333333333333333,8,949,182,5.214285714285714,15,12.133333333333333,1.4444444444444444,8.079365079365079,0.44607843137254904,9,22,9,12,0,4,26,0,31,1,9,19,8,23,6,0,29,0,0,0.6,1.47,0.6,0.8,0.0,0.27,1.73,0.0,2.0,0.07,0.6,1.27,0.6,0.6,0.4,0.0,1.93,0.0,0.87
-1.8848612,-1.8991067,-2.0262806,-1.5819439,-1.6418399,-1.728696,23.47,19.0,21.7,11.97,25.4,9.91,47,22.0,24.21,22.0,21,1.835820895522388,12,2.0,8,1125,188,5.98404255319149,4,47.0,1.5245901639344261,11.295081967213115,0.465,22,34,6,4,0,12,40,0,47,0,2,3,3,13,2,0,14,0,2,4.4,6.8,1.2,0.8,0.0,2.4,8.0,0.0,9.4,0.0,0.4,0.6,0.6,1.8,0.4,0.0,2.8,0.0,0.6
-1.8558023,-1.8657944,-1.8851614,-1.8689,-1.8472661,-2.143492,58.52,12.3,10.3,11.66,12.9,7.59,35,7.571428571428571,12.44,12.0,11,1.6105769230769231,15,2.111111111111111,19,1153,190,6.068421052631579,9,21.11111111111111,1.5238095238095237,11.031746031746032,0.4682926829268293,11,28,3,9,0,6,37,0,31,6,5,6,20,17,8,0,22,0,1,1.1,2.8,0.3,0.9,0.0,0.6,3.7,0.0,3.1,0.6,0.5,0.6,2.0,0.8,0.8,0.0,2.2,0.0,0.8
-2.2167618,-2.1351004,-2.2025645,-2.3759828,-2.2685497,-2.3981364,72.56,10.6,7.0,8.0,7.5,6.8,26,6.0,9.73,7.0,6,1.1822916666666667,11,1.3636363636363635,15,951,172,5.52906976744186,11,15.636363636363637,1.5932203389830508,9.59322033898305,0.49214659685863876,16,17,10,9,0,3,29,0,19,1,7,15,17,19,6,0,23,0,2,1.33,1.42,0.83,0.75,0.0,0.25,2.42,0.0,1.58,0.08,0.58,1.25,1.42,0.83,0.5,0.0,1.92,0.0,0.83
-2.098981,-2.4065447,-2.1103654,-2.1461885,-2.1849046,-2.253881,46.14,14.6,15.1,10.46,17.8,8.37,39,21.0,17.12,15.0,14,1.1260504201680672,7,3.0,18,1171,198,5.914141414141414,12,16.5,1.6712328767123288,10.452054794520548,0.5236051502145923,10,29,4,11,0,5,42,0,50,1,1,4,24,35,1,0,21,0,6,0.77,2.23,0.31,0.85,0.0,0.38,3.23,0.0,3.85,0.08,0.08,0.31,1.77,1.85,0.08,0.0,1.62,0.0,0.92
-0.8351262,-1.0990576,-1.1084687,-1.1602939,-0.9384631,-0.82678324,82.72,7.6,9.3,4.66,11.4,2.24,7,17.333333333333332,13.02,8.0,7,0.7976878612716763,6,0.6,3,735,152,4.8355263157894735,5,30.4,1.2307692307692308,6.153846153846154,0.37209302325581395,10,17,11,10,0,9,21,0,27,0,7,19,1,20,4,0,18,0,0,1.67,2.83,1.83,1.67,0.0,1.5,3.5,0.0,4.5,0.0,1.17,3.17,0.17,2.5,0.67,0.0,3.0,0.0,0.67
0.6117168,0.39307564,0.52465755,0.47492167,0.35210118,0.34991187,89.99,5.5,4.5,2.37,3.3,1.27,6,7.333333333333334,6.48,6.0,5,0.8778280542986425,7,0.15384615384615385,2,852,181,4.707182320441989,17,10.647058823529411,1.5277777777777777,6.611111111111111,0.4954954954954955,7,10,17,15,0,6,21,2,27,0,6,25,2,41,4,0,39,0,9,0.41,0.65,0.94,0.88,0.0,0.35,1.24,0.12,1.59,0.0,0.35,1.47,0.12,1.47,0.24,0.0,2.29,0.0,0.88
-1.5451155,-1.3916157,-1.4535391,-1.0600225,-1.4471912,-1.215034,29.35,16.8,19.5,12.72,23.1,9.21,37,21.0,19.97,20.0,19,1.822857142857143,10,2.75,11,1008,166,6.072289156626506,4,41.5,1.5166666666666666,10.8,0.5170454545454546,16,29,9,8,0,3,27,0,32,0,4,4,13,10,3,0,18,0,1,3.2,5.8,1.8,1.6,0.0,0.6,5.4,0.0,6.6,0.0,0.8,0.8,2.4,1.2,0.6,0.0,3.6,0.0,0.6
-1.6857919,-2.2084522,-2.1061478,-2.1360729,-1.9733453,-1.8852392,42.85,14.1,14.3,10.74,15.4,8.49,37,15.75,16.25,16.0,15,1.2010050251256281,8,0.16666666666666666,1,1002,167,6.0,6,27.833333333333332,1.40625,9.484375,0.4639175257731959,17,19,12,5,0,8,29,0,41,0,10,7,0,28,3,0,20,1,0,2.43,2.71,1.71,0.71,0.0,1.14,4.14,0.0,5.86,0.0,1.43,1.0,0.14,3.14,0.43,0.0,2.71,0.14,0.71
-0.74701816,-1.0528787,-0.8948304,-0.66682196,-0.9670577,-1.068117,84.98,8.3,4.3,6.65,5.3,5.91,20,7.0,6.82,7.0,6,0.9506726457399103,10,0.1875,3,1033,188,5.49468085106383,24,7.833333333333333,1.4666666666666666,8.346666666666666,0.502283105022831,22,16,12,19,0,13,22,0,30,1,1,21,6,34,5,0,22,0,1,0.96,0.67,0.5,0.79,0.0,0.54,0.92,0.0,1.25,0.04,0.04,0.88,0.25,0.67,0.21,0.0,0.88,0.0,0.71
-2.3610482,-2.3568323,-2.2622805,-2.3029773,-2.3807056,-2.0649092,71.58,11.5,9.5,8.07,11.6,7.23,26,14.0,12.95,12.0,11,1.1717171717171717,9,2.25,18,947,171,5.538011695906433,8,21.375,1.8181818181818181,11.181818181818182,0.5181347150259067,17,22,11,10,0,9,24,0,35,3,3,10,18,25,0,0,13,0,0,1.89,2.44,1.22,1.11,0.0,1.0,2.67,0.0,3.89,0.33,0.33,1.11,2.0,1.89,0.0,0.0,1.44,0.0,0.67
-1.0204102,-0.99211663,-1.2502445,-1.0985944,-1.3601843,-1.097907,79.19,8.8,6.5,7.6,8.1,6.77,25,5.875,9.03,7.0,6,1.380710659898477,11,0.9,9,952,174,5.471264367816092,12,14.5,1.721311475409836,9.639344262295081,0.5303030303030303,20,19,5,12,0,6,20,0,33,5,4,18,6,23,2,0,25,0,1,1.54,1.46,0.38,0.92,0.0,0.46,1.54,0.0,2.54,0.38,0.31,1.38,0.46,0.85,0.15,0.0,1.92,0.0,0.85
-1.630878,-1.7580132,-1.86211,-2.0435538,-1.8270205,-1.7080505,53.89,12.0,14.2,8.19,16.0,7.55,24,18.666666666666668,16.19,8.0,7,1.3858695652173914,8,1.2,6,914,170,5.376470588235295,5,34.0,1.3225806451612903,8.129032258064516,0.44324324324324327,18,21,13,10,0,9,24,0,35,5,8,6,2,14,5,0,15,0,1,3.0,3.5,2.17,1.67,0.0,1.5,4.0,0.0,5.83,0.83,1.33,1.0,0.33,1.5,0.83,0.0,2.5,0.0,0.67
-1.7532372,-1.8811845,-1.97125,-2.2775967,-2.0255613,-2.2513566,70.87,11.5,9.7,6.91,10.9,7.2,26,13.5,13.37,7.0,6,1.8445595854922279,11,0.5714285714285714,4,929,178,5.219101123595506,7,25.428571428571427,1.5084745762711864,9.203389830508474,0.4635416666666667,14,34,11,10,0,3,28,0,38,0,2,10,6,15,5,0,18,0,0,1.75,4.25,1.25,1.25,0.0,0.38,3.5,0.0,5.0,0.0,0.25,1.25,0.75,1.0,0.75,0.0,2.0,0.0,0.75
